Brain	Heart	Other
hg19,chr2,59198905,59200529	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,59746377,59746992	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,59947272,59948294	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,60137953,60139763	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,60297377,60299041	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,60441495,60442515	1.93425953184	0.00391389932114	0.00391389932114
hg19,chr2,73174800,73175769	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,104736518,104737365	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,143914409,143915473	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,144111861,144112818	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,144712189,144713913	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,145188099,145189812	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,10851570,10852173	1.67397643357	0.0317486983146	0.0317486983146
hg19,chr2,145200646,145201413	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,147133970,147134751	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,156726581,156727605	2.90612011486	0.000977039647827	0.000977039647827
hg19,chr2,156991360,156992132	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,157551014,157551952	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,157659848,157660720	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,157899792,157900721	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,162094895,162095451	7.62461898616	0.000488400498109	0.000488400498109
hg19,chr1,10925202,10925728	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,164661606,164662430	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,164843797,164844783	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,172955879,172957052	3.34795286714	0.00391389932114	0.451427243673
hg19,chr2,172957645,172959046	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,111914861,111917609	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr8,105961524,105963694	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chrX,81788884,81790571	4.15888308336	0.0157483569681	1.06784063
hg19,chrX,139169379,139171545	4.15888308336	0.0157483569681	1.06784063
hg19,chr14,26377372,26378803	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,88179457,88179988	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr19,30840299,30843536	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr13,71793642,71794373	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,72668699,72669457	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,30741750,30743626	4.85203026392	0.00784317746103	0.69314718056
hg19,chr3,62350726,62351718	3.4657359028	0.0317486983146	0.0317486983146
hg19,chr3,62359866,62360569	2.77258872224	0.0645385211376	2.77258872224
hg19,chr1,82557436,82558140	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,82663553,82664196	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,82664608,82665419	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,83220709,83221363	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,83252219,83253218	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,83310680,83311769	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,83345366,83346271	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,83360512,83361298	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,83411289,83412040	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,83878319,83879217	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,35454800,35456218	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr7,35505184,35506342	0.00784317746103	2.77258872224	0.00784317746103
hg19,chr7,35320121,35321085	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,35590614,35591629	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,35268514,35269380	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr7,35275271,35276121	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,35331175,35332120	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,35359004,35359854	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,35236863,35237925	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,35254518,35255251	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,35458551,35459522	0.00784317746103	4.85203026392	0.69314718056
hg19,chr7,35342478,35343110	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,35388314,35389035	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,244217325,244218426	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,168833392,168834540	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,98714616,98715729	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr17,37566364,37566971	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr20,30191716,30192554	6.23832462504	0.0019550348358	0.69314718056
hg19,chr12,115123533,115124174	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,115124394,115125300	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr10,77164564,77165639	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr22,38394345,38395199	0.0317486983146	3.4657359028	0.0317486983146
hg19,chr16,69680967,69681481	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,95358263,95360017	9.01091334728	0.000122077763687	0.69314718056
hg19,chr15,37191408,37192621	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr22,38446392,38446997	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr22,38429240,38430515	0.00391389932114	0.451427243673	0.00391389932114
hg19,chr22,38442140,38442879	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,223079383,223080439	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,174436313,174436870	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,92690021,92690674	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr22,38392037,38392599	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr22,19741204,19741707	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,114660367,114661006	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,119452558,119453594	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,111578273,111578827	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,27249858,27251057	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,19773983,19774532	0.000244170432174	2.61732259333	0.000244170432174
hg19,chr5,88548400,88550500	0.0019550348358	6.23832462504	0.0019550348358
hg19,chr2,220271494,220272006	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,172632796,172633597	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,111530174,111530773	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr8,11604182,11604695	6.10370189709e-05	0.50296273723	6.10370189709e-05
hg19,chr5,50707567,50709204	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,103527193,103528393	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr10,103540180,103541030	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,153871627,153871976	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr22,19749356,19750055	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,44389166,44390467	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr22,38379933,38380307	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,102551472,102552372	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,236773458,236774696	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,121832418,121833317	3.34795286714	0.00391389932114	0.451427243673
hg19,chr12,974062,974779	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,1613479,1614106	3.4657359028	0.0317486983146	0.0317486983146
hg19,chr14,33818699,33820785	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,72507962,72510295	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,17322200,17324371	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr6,99424724,99426847	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,28395961,28397536	3.34795286714	0.00391389932114	0.451427243673
hg19,chr5,3186439,3187926	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,146797628,146799643	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr19,32452701,32453894	0.0645385211376	0.0645385211376	2.77258872224
hg19,chrX,124653246,124654824	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,51515894,51517015	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,29365021,29366135	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,71358093,71359507	1.76098781056	0.000977039647827	0.000977039647827
hg19,chr2,45030569,45032739	1.76098781056	0.000977039647827	0.000977039647827
hg19,chr10,129964063,129965094	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,50960132,50961567	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,146412340,146413619	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,243876467,243877893	3.34795286714	0.00391389932114	0.451427243673
hg19,chr5,92811465,92813217	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,156658670,156660246	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,13506207,13507276	1.06784063	0.0157483569681	1.06784063
hg19,chr2,156584380,156586345	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,75544627,75545680	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,172936519,172938249	3.93573953205	0.0019550348358	0.69314718056
hg19,chrX,81978920,81979942	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,29997171,29998891	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,84299210,84300117	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,91803813,91804707	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr8,144613510,144614569	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,112421802,112422905	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr18,77002193,77002977	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,16869033,16871415	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,131106522,131108742	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr6,98491829,98493238	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr22,38381623,38382457	6.10370189709e-05	2.41036280724	6.10370189709e-05
hg19,chr11,31622822,31624118	3.41992636677	0.000488400498109	0.69314718056
hg19,chr14,29684896,29686744	4.15888308336	0.0157483569681	0.0157483569681
hg19,chr6,98461952,98463309	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,146692288,146693283	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,27049620,27050905	0.000977039647827	0.473133522255	0.000977039647827
hg19,chr13,112793153,112794130	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr15,37512674,37514557	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,157861101,157862409	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,175041403,175042500	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,68429117,68430526	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr6,100657912,100659391	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr11,32808120,32809049	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,125188987,125190075	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr12,17824855,17826335	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,156403022,156404115	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr22,36145691,36146713	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chrX,81464240,81465016	4.5335765328	0.000977039647827	0.000977039647827
hg19,chr9,84438198,84439339	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,105254095,105256398	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chrX,82082530,82083211	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,50481472,50482478	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr19,30379565,30380645	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chrX,139674499,139675403	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,131514821,131516186	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,34719386,34720720	2.77258872224	0.00784317746103	0.00784317746103
hg19,chr14,36814302,36815937	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr14,37726340,37727348	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr10,76177765,76179000	6.99601032674	6.10370189709e-05	0.50296273723
hg19,chr5,170749163,170750485	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chrX,137064390,137065532	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,29927484,29928818	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr15,37652783,37654460	6.9314718056	0.000977039647827	0.000977039647827
hg19,chr9,127123220,127124245	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,28892552,28893688	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,157850874,157852181	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,3182218,3183271	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr14,28599596,28600469	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,17657732,17659008	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,164657051,164658028	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,16610045,16611936	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,170458792,170460097	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,147172004,147173802	0.69314718056	1.9073504518e-06	0.69314718056
hg19,chr20,51736594,51737737	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,111495397,111496252	6.23832462504	0.0019550348358	0.69314718056
hg19,chr1,91305562,91307215	2.77258872224	0.00784317746103	0.00784317746103
hg19,chr5,91194524,91195362	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,63681506,63682317	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr19,30861188,30862816	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,176754029,176755385	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,146002552,146003648	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,85509632,85510687	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr13,72333516,72334988	2.40968322855	0.0019550348358	0.69314718056
hg19,chr9,37336630,37338306	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,112037298,112038041	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,99466200,99467144	0.975634436135	0.000977039647827	0.000977039647827
hg19,chr15,57426028,57426952	0.69314718056	0.0019550348358	0.0019550348358
hg19,chr15,95335996,95337446	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr16,49735099,49736449	0.69314718056	0.00784317746103	0.69314718056
hg19,chr2,182551041,182551809	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr17,37774485,37774988	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr9,159657,160780	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr7,27288268,27289491	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr3,71277312,71278956	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr8,36957851,36958723	3.34795286714	0.00391389932114	0.451427243673
hg19,chr20,2719208,2719789	0.975634436135	0.000977039647827	0.473133522255
hg19,chr5,2112055,2113430	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr18,76006820,76008476	0.523007369988	3.8147045416e-06	0.523007369988
hg19,chr7,50449432,50450191	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,157882303,157883963	1.64068270547	0.000244170432174	0.489728134594
hg19,chr3,157589226,157590363	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,164574007,164575458	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr9,116726436,116727813	2.61732259333	0.000244170432174	0.489728134594
hg19,chr9,23004730,23005789	4.48912477023	0.000122077763687	0.69314718056
hg19,chr7,18885971,18887230	1.76098781056	0.000977039647827	0.473133522255
hg19,chr1,32510030,32510913	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,172820365,172821314	1.06784063	0.0157483569681	1.06784063
hg19,chr12,18229480,18230430	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr8,105880860,105882147	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,146689050,146690099	1.48473443393	0.00784317746103	0.69314718056
hg19,chr3,18898614,18899860	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,137185964,137186866	4.15888308336	0.0157483569681	0.0157483569681
hg19,chr3,147801015,147802169	4.5435694782	1.5258905479e-05	0.513846335497
hg19,chr3,180461825,180462874	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr10,131400948,131402279	1.48473443393	0.00784317746103	0.00784317746103
hg19,chr4,151493651,151494654	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,69702231,69703615	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr20,37148390,37149749	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr15,67198974,67200134	0.975634436135	0.000977039647827	0.473133522255
hg19,chr12,16940708,16942322	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,157720628,157721586	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,144115008,144116735	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,137360823,137361964	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chrX,139332133,139333376	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr9,76154764,76155512	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr8,92824759,92826618	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,97610491,97611741	5.54517744448	0.00391389932114	0.00391389932114
hg19,chr10,120074039,120075696	2.2129729343	0.0157483569681	1.06784063
hg19,chr2,144103882,144105644	4.48912477023	0.000122077763687	0.000122077763687
hg19,chr6,97544611,97545759	2.61732259333	0.000244170432174	0.489728134594
hg19,chr1,10593123,10594209	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,54961998,54962796	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr18,45087290,45088074	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr4,85245591,85246555	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr11,15321699,15322906	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,91298184,91298993	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,61086857,61087871	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,115113551,115114543	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,22723676,22724605	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,54881222,54882455	4.85203026392	0.00784317746103	0.69314718056
hg19,chr20,20472953,20474200	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,164180913,164182192	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,63193855,63194929	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,156762038,156763191	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr11,15587041,15588314	6.9314718056	0.000977039647827	0.000977039647827
hg19,chr5,170471253,170472370	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,76935225,76936266	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,131404068,131405310	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr17,46226552,46227693	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr8,53166730,53167836	2.90612011486	0.000977039647827	0.473133522255
hg19,chr10,130831457,130833175	0.948795764525	0.000244170432174	0.489728134594
hg19,chr12,17033316,17034417	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,21084342,21085460	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,105132815,105133830	1.5512864751	6.10370189709e-05	6.10370189709e-05
hg19,chr14,36933150,36934532	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,3190581,3191428	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr5,91299247,91300165	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,84700011,84701265	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr18,53530668,53531881	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,78866759,78868299	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr8,106744003,106745324	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr11,16377777,16379090	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,104577108,104578173	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,147260541,147261416	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,113793545,113794562	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr19,30574387,30575360	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr9,84009516,84010866	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr16,74308568,74309245	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,63268014,63269313	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,60791178,60792149	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr20,51277336,51277988	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr17,41668736,41669927	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr17,41640235,41640900	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr17,41705022,41706087	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,72736412,72737599	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,217766122,217767351	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,28036097,28036839	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,130366868,130368005	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr7,115295267,115296597	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,147793207,147794247	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,22767257,22768478	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr3,157903310,157904642	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr8,78042571,78044201	3.93573953205	0.0019550348358	0.69314718056
hg19,chrX,81021280,81022049	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,53567879,53568822	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr4,4522867,4524050	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr13,72768988,72770449	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,78390590,78391875	1.37079017458	0.0019550348358	0.0019550348358
hg19,chr7,13450920,13451719	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr3,17608555,17609487	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,84946893,84948036	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr10,50413448,50414305	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,3197865,3198942	0.69314718056	0.000488400498109	0.69314718056
hg19,chrX,136316806,136317871	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr8,60543031,60544205	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,106015598,106016927	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,146697738,146698645	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,163441941,163442842	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,63665219,63666122	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr9,81823297,81824667	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr8,106611425,106612483	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,26524662,26525636	0.0645385211376	0.0645385211376	2.77258872224
hg19,chrX,139593502,139594774	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,125108319,125109394	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr8,65783977,65785137	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,147289398,147290668	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr8,77690683,77691779	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr18,77010009,77010795	1.67397643357	0.0317486983146	0.0317486983146
hg19,chr15,35545322,35546846	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,146057507,146058645	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr17,59893119,59894141	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,60352514,60353602	0.975634436135	0.000977039647827	0.473133522255
hg19,chr8,21907426,21908282	4.48912477023	0.000122077763687	0.000122077763687
hg19,chr8,21901089,21902326	2.41036280724	6.10370189709e-05	0.50296273723
hg19,chr8,21845388,21846455	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr3,158245851,158246580	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,114381553,114382837	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr6,50552252,50554393	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,128395759,128396938	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,88673410,88674494	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr1,38662809,38664040	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr14,30989066,30990943	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,114395170,114396591	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,10684318,10685359	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,158005545,158006521	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr10,77683451,77684636	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr13,95313852,95315441	2.2129729343	0.0157483569681	0.0157483569681
hg19,chr18,37498660,37499574	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr12,16170590,16171824	6.9314718056	0.000977039647827	0.473133522255
hg19,chr7,9271308,9272358	6.99601032674	6.10370189709e-05	6.10370189709e-05
hg19,chr9,84978274,84979131	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr8,79006151,79007727	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr18,45069104,45069792	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,156399791,156401487	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr8,106101923,106103435	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr2,147333773,147334965	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,91318623,91319730	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,22091362,22092557	4.5335765328	0.000977039647827	0.000977039647827
hg19,chr18,73570346,73571156	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr1,87795192,87796737	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr2,103559966,103560972	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,76183997,76184631	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr15,36966132,36967531	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr5,158143424,158144725	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr10,78301864,78302766	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr7,14379627,14380740	0.0645385211376	0.0645385211376	2.77258872224
hg19,chr15,64753430,64754564	0.0645385211376	0.0645385211376	0.0645385211376
hg19,chr9,128520992,128522653	4.85203026392	0.00784317746103	0.00784317746103
